Gene,Num_seqs,Mouse_presence,Human_presence,Num_codons_hum,Length_seq
ENSG00000055208,71,1,1,693,2463
ENSG00000055211,67,1,1,330,2100
ENSG00000055332,67,1,1,551,3960
ENSG00000055483,69,1,1,1123,4704
ENSG00000055609,64,1,1,4911,18258
ENSG00000055732,68,1,1,553,2145
ENSG00000055813,69,1,1,553,2892
ENSG00000055917,71,1,1,1064,3900
ENSG00000055950,60,1,1,235,1617
ENSG00000055955,64,1,1,930,10437
ENSG00000055957,68,1,1,911,3492
ENSG00000056050,65,1,1,346,1587
ENSG00000056097,69,1,1,1074,4956
ENSG00000056277,64,1,1,737,3972
ENSG00000056291,66,1,1,522,3960
ENSG00000056487,63,1,1,531,4206
ENSG00000056558,67,1,1,416,2136
ENSG00000056586,69,1,1,1191,5529
ENSG00000056736,70,1,1,502,2244
ENSG00000056972,68,1,1,574,2391
ENSG00000057019,66,1,1,775,3213
ENSG00000057252,68,1,1,550,2970
ENSG00000057294,69,1,1,881,6246
ENSG00000057468,70,1,1,936,4617
ENSG00000057593,63,1,1,466,2673
ENSG00000057608,61,1,1,445,2742
ENSG00000057657,72,1,1,825,3897
ENSG00000057663,70,1,1,275,1272
ENSG00000057704,70,1,1,477,2823
ENSG00000057757,66,1,1,211,999
ENSG00000057935,67,1,1,594,3144
ENSG00000058056,70,1,1,863,3918
ENSG00000058063,69,1,1,1177,5514
ENSG00000058085,68,1,1,1193,5448
ENSG00000058091,67,1,1,469,2508
ENSG00000058262,68,1,1,476,3165
ENSG00000058272,72,1,1,1030,4842
ENSG00000058335,66,1,1,1273,6387
ENSG00000058404,68,1,1,666,6255
ENSG00000058453,65,1,1,2017,11466
ENSG00000058600,70,1,1,708,3447
ENSG00000058668,66,1,1,1205,4773
ENSG00000058729,65,1,1,552,1887
ENSG00000058799,68,1,1,306,1554
ENSG00000058804,72,1,1,674,3375
ENSG00000058866,69,1,1,791,3513
ENSG00000059122,59,1,1,716,5436
ENSG00000059377,68,1,1,580,2751
ENSG00000059378,71,1,1,701,5298
ENSG00000059573,70,1,1,795,3438
ENSG00000059588,72,1,1,1621,7419
ENSG00000059691,72,1,1,557,2247
ENSG00000059728,72,1,1,221,933
ENSG00000059758,72,1,1,523,2202
ENSG00000059769,68,1,1,360,1134
ENSG00000059915,70,1,1,1024,4596
ENSG00000060069,64,1,1,961,6195
ENSG00000060138,64,1,1,372,3519
ENSG00000060140,70,1,1,422,1782
ENSG00000060237,66,1,1,2634,9840
ENSG00000060339,68,1,1,1150,3990
ENSG00000060491,65,1,1,677,7260
ENSG00000060558,59,1,1,374,1566
ENSG00000060566,66,1,1,461,3837
ENSG00000060642,71,1,1,493,2436
ENSG00000060656,68,1,1,1446,7944
ENSG00000060688,61,1,1,357,1290
ENSG00000060709,64,1,1,1052,9456
ENSG00000060718,70,1,1,1806,10227
ENSG00000060749,70,1,1,1735,6765
ENSG00000060762,60,1,1,109,537
ENSG00000060982,68,1,1,398,2937
ENSG00000061273,67,1,1,991,6516
ENSG00000061337,71,1,1,596,2250
ENSG00000061455,68,1,1,595,5199
ENSG00000061492,69,1,1,369,1824
ENSG00000061656,68,1,1,437,3006
ENSG00000061676,72,1,1,1134,4794
ENSG00000061794,65,1,1,323,1785
ENSG00000061918,71,1,1,641,3177
ENSG00000061936,72,1,1,1003,5985
ENSG00000061938,63,1,1,1086,6081
ENSG00000061987,71,1,1,1717,6204
ENSG00000062038,71,1,1,829,4110
ENSG00000062194,68,1,1,493,2076
ENSG00000062282,70,1,1,388,2034
ENSG00000062370,56,1,1,913,3189
ENSG00000062524,56,1,1,864,5253
ENSG00000062582,57,1,1,167,708
ENSG00000062598,69,1,1,720,2943
ENSG00000062650,68,1,1,1190,5292
ENSG00000062716,65,1,1,406,1740
ENSG00000062725,71,1,1,585,2337
ENSG00000062822,65,1,1,1133,8451
ENSG00000063015,70,1,1,994,5388
ENSG00000063046,50,1,1,616,2817
ENSG00000063127,51,1,1,736,6981
ENSG00000063169,56,1,1,1560,13386
ENSG00000063176,66,1,1,654,4071
ENSG00000063177,29,1,1,188,765
ENSG00000063180,64,1,1,328,2382
ENSG00000063244,58,1,1,475,2787
ENSG00000063245,65,1,1,662,3195
ENSG00000063322,64,1,1,221,1209
ENSG00000063438,63,1,1,719,4413
ENSG00000063515,48,1,1,205,1557
ENSG00000063587,64,1,1,329,2817
ENSG00000063601,69,1,1,673,3489
ENSG00000063660,64,1,1,558,4377
ENSG00000063761,70,1,1,523,1920
ENSG00000063854,67,1,1,308,2508
ENSG00000063978,64,1,1,190,1068
ENSG00000064012,70,1,1,538,2754
ENSG00000064042,69,1,1,1467,5934
ENSG00000064102,70,1,1,706,3150
ENSG00000064115,68,1,1,570,2406
ENSG00000064195,63,1,1,287,1146
ENSG00000064199,70,1,1,151,1068
ENSG00000064201,62,1,1,320,2988
ENSG00000064205,67,1,1,250,1713
ENSG00000064218,61,1,1,472,2361
ENSG00000064225,64,1,1,384,1875
ENSG00000064270,69,1,1,975,5058
ENSG00000064300,69,1,1,427,2376
ENSG00000064309,72,1,1,1287,4947
ENSG00000064313,71,1,1,1199,5553
ENSG00000064393,65,1,1,1198,5790
ENSG00000064419,72,1,1,923,3597
ENSG00000064489,24,1,1,365,2364
ENSG00000064490,66,1,1,260,2109
ENSG00000064545,64,1,1,479,3306
ENSG00000064547,67,1,1,351,1359
ENSG00000064601,66,1,1,498,2112
ENSG00000064607,70,1,1,1096,5352
ENSG00000064651,70,1,1,1212,4593
ENSG00000064652,69,1,1,169,1326
ENSG00000064655,69,1,1,538,2547
ENSG00000064666,49,1,1,330,2700
ENSG00000064687,60,1,1,2146,12900
ENSG00000064692,71,1,1,1016,3717
ENSG00000064703,72,1,1,824,3027
ENSG00000064726,69,1,1,482,2427
ENSG00000064763,70,1,1,515,1812
ENSG00000064787,71,1,1,584,3003
ENSG00000064835,71,1,1,317,1647
ENSG00000064932,61,1,1,1366,8163
ENSG00000064933,69,1,1,932,3480
ENSG00000064961,57,1,1,317,2358
ENSG00000064989,72,1,1,461,1926
ENSG00000064995,53,1,1,211,810
ENSG00000064999,69,1,1,1134,5598
ENSG00000065000,65,1,1,1215,5805
ENSG00000065029,69,1,1,570,2901
ENSG00000065054,65,1,1,337,2238
ENSG00000065057,65,1,1,312,1890
ENSG00000065060,72,1,1,1440,5172
ENSG00000065135,66,1,1,354,1299
ENSG00000065150,61,1,1,1115,5088
ENSG00000065154,66,1,1,439,1692
ENSG00000065183,71,1,1,943,3249
ENSG00000065243,70,1,1,984,3954
ENSG00000065268,65,1,1,432,2652
ENSG00000065308,70,1,1,370,1845
ENSG00000065320,59,1,1,604,2910
ENSG00000065325,71,1,1,553,2100
ENSG00000065328,68,1,1,875,4023
ENSG00000065357,69,1,1,735,4734
ENSG00000065361,71,1,1,1342,5643
ENSG00000065413,72,1,1,993,4818
ENSG00000065427,57,1,1,625,2421
ENSG00000065457,70,1,1,502,2037
ENSG00000065485,70,1,1,519,2655
ENSG00000065491,71,1,1,505,5376
ENSG00000065518,55,1,1,129,903
ENSG00000065526,65,1,1,3664,14763
ENSG00000065534,67,1,1,1914,9072
ENSG00000065548,59,1,1,426,1866
ENSG00000065559,69,1,1,410,3276
ENSG00000065600,68,1,1,411,2526
ENSG00000065609,68,1,1,907,3243
ENSG00000065613,70,1,1,1235,4212
ENSG00000065615,68,1,1,521,2925
ENSG00000065618,68,1,1,1497,11349
ENSG00000065621,68,1,1,243,1515
ENSG00000065665,66,1,1,476,2130
ENSG00000065675,66,1,1,706,3831
ENSG00000065717,57,1,1,744,6342
ENSG00000065802,67,1,1,335,3330
ENSG00000065809,69,1,1,306,1575
ENSG00000065833,69,1,1,572,2496
ENSG00000065882,64,1,1,1168,5241
ENSG00000065883,71,1,1,1512,6990
ENSG00000065911,61,1,1,350,2151
ENSG00000065923,69,1,1,726,2958
ENSG00000065970,71,1,1,574,3177
ENSG00000065978,50,1,1,324,2241
ENSG00000065989,67,1,1,886,6738
ENSG00000066027,70,1,1,486,2304
ENSG00000066032,61,1,1,953,5094
ENSG00000066044,64,1,1,326,1593
ENSG00000066056,69,1,1,1138,4713
ENSG00000066084,69,1,1,1576,7206
ENSG00000066117,67,1,1,515,2463
ENSG00000066136,71,1,1,458,2619
ENSG00000066185,70,1,1,365,1491
ENSG00000066230,67,1,1,834,7368
ENSG00000066248,69,1,1,710,3636
ENSG00000066279,67,1,1,3477,15786
ENSG00000066294,68,1,1,345,1764
ENSG00000066322,68,1,1,279,1497
ENSG00000066336,65,1,1,271,1884
ENSG00000066379,66,1,1,126,942
ENSG00000066382,71,1,1,294,1065
ENSG00000066405,69,1,1,261,828
ENSG00000066422,69,1,1,1053,3885
ENSG00000066455,69,1,1,731,2691
ENSG00000066468,67,1,1,822,3369
ENSG00000066557,71,1,1,602,2571
ENSG00000066583,66,1,1,298,1719
ENSG00000066629,71,1,1,834,5403
ENSG00000066651,70,1,1,463,2550
ENSG00000066654,55,1,1,353,1626
ENSG00000066697,37,1,1,275,1932
ENSG00000066735,64,1,1,1882,12324
ENSG00000066739,69,1,1,2078,8214
ENSG00000066777,71,1,1,1849,6891
ENSG00000066827,70,1,1,1243,5568
ENSG00000066855,68,1,1,333,1956
ENSG00000066923,69,1,1,1226,5610
ENSG00000066926,71,1,1,429,2610
ENSG00000066933,67,1,1,2548,9213
ENSG00000067048,18,1,1,660,2637
ENSG00000067057,61,1,1,784,5109
ENSG00000067064,59,1,1,284,1845
ENSG00000067082,66,1,1,283,3882
ENSG00000067113,70,1,1,285,2271
ENSG00000067141,69,1,1,1461,5766
ENSG00000067167,51,1,1,374,2577
ENSG00000067177,67,1,1,1223,4596
ENSG00000067182,64,1,1,455,2859
ENSG00000067191,71,1,1,598,3084
ENSG00000067208,70,1,1,821,3501
ENSG00000067221,68,1,1,398,10929
ENSG00000067225,44,1,1,531,2667
ENSG00000067248,70,1,1,1369,4983
ENSG00000067334,58,1,1,756,3303
ENSG00000067365,69,1,1,404,2295
ENSG00000067369,68,1,1,1977,7590
ENSG00000067445,52,1,1,1431,8151
ENSG00000067533,64,1,1,282,1308
ENSG00000067560,56,1,1,193,927
ENSG00000067596,64,1,1,1220,4737
ENSG00000067606,67,1,1,592,3720
ENSG00000067704,72,1,1,1012,4866
ENSG00000067715,71,1,1,422,1665
ENSG00000067798,71,1,1,2385,9252
ENSG00000067829,62,1,1,393,2454
ENSG00000067836,64,1,1,287,2139
ENSG00000067840,66,1,1,775,3498
ENSG00000067842,70,1,1,1220,5343
ENSG00000067900,70,1,1,1354,5775
ENSG00000067955,71,1,1,187,1236
ENSG00000067992,64,1,1,415,1935
ENSG00000068001,71,1,1,473,1776
ENSG00000068024,63,1,1,1084,6579
ENSG00000068028,71,1,1,344,3210
ENSG00000068078,64,1,1,808,6672
ENSG00000068079,68,1,1,288,1593
ENSG00000068097,70,1,1,1181,5298
ENSG00000068120,66,1,1,593,2247
ENSG00000068137,66,1,1,793,4368
ENSG00000068305,71,1,1,505,2298
ENSG00000068308,65,1,1,571,2487
ENSG00000068323,68,1,1,575,3612
ENSG00000068354,69,1,1,688,3642
ENSG00000068366,68,1,1,711,2412
ENSG00000068383,63,1,1,412,3552
ENSG00000068394,61,1,1,476,2283
ENSG00000068400,69,1,1,841,3693
ENSG00000068438,56,1,1,329,1656
ENSG00000068489,68,1,1,360,1560
ENSG00000068615,70,1,1,208,1890
ENSG00000068650,67,1,1,1134,6450
ENSG00000068654,70,1,1,1720,6801
ENSG00000068697,68,1,1,233,1443
ENSG00000068724,70,1,1,882,3834
ENSG00000068745,70,1,1,426,2031
ENSG00000068784,69,1,1,995,4563
ENSG00000068796,66,1,1,744,3507
ENSG00000068831,67,1,1,609,4941
ENSG00000068878,67,1,1,1843,8064
ENSG00000068885,41,1,1,777,2586
ENSG00000068903,69,1,1,389,4062
ENSG00000068912,71,1,1,483,3060
ENSG00000068971,64,1,1,497,2517
ENSG00000068976,67,1,1,842,3939
ENSG00000069011,63,1,1,314,3237
ENSG00000069018,71,1,1,862,2934
ENSG00000069020,70,1,1,2623,12450
ENSG00000069122,70,1,1,1346,7854
ENSG00000069188,67,1,1,2172,11454
ENSG00000069206,71,1,1,754,4149
ENSG00000069248,68,1,1,1156,4329
ENSG00000069275,65,1,1,243,1872
ENSG00000069329,67,1,1,796,2940
ENSG00000069345,58,1,1,412,1692
ENSG00000069399,62,1,1,454,3942
ENSG00000069424,68,1,1,415,2535
ENSG00000069431,68,1,1,1549,6894
ENSG00000069482,61,1,1,123,1017
ENSG00000069509,53,1,1,155,846
ENSG00000069535,69,1,1,520,2910
ENSG00000069667,72,1,1,556,4518
ENSG00000069696,44,1,1,419,2298
ENSG00000069702,69,1,1,851,3681
ENSG00000069764,62,1,1,165,1515
ENSG00000069812,52,1,1,173,903
ENSG00000069849,50,1,1,279,1518
ENSG00000069869,64,1,1,1319,8829
ENSG00000069943,70,1,1,554,2688
ENSG00000069956,53,1,1,721,2781
ENSG00000069966,70,1,1,395,3057
ENSG00000069974,70,1,1,221,675
ENSG00000069998,65,1,1,423,2520
ENSG00000070010,57,1,1,307,1542
ENSG00000070018,71,1,1,1613,5538
ENSG00000070019,70,1,1,1073,4665
ENSG00000070031,44,1,1,121,1329
ENSG00000070047,66,1,1,1649,10380
ENSG00000070061,68,1,1,1332,5031
ENSG00000070081,70,1,1,420,2754
ENSG00000070087,54,1,1,140,2511
ENSG00000070159,69,1,1,913,5283
ENSG00000070182,70,1,1,2328,9468
ENSG00000070190,71,1,1,280,1068
ENSG00000070193,66,1,1,208,705
ENSG00000070214,71,1,1,657,3963
ENSG00000070269,71,1,1,707,2589
ENSG00000070366,71,1,1,1419,6537
ENSG00000070367,71,1,1,708,2802
ENSG00000070388,55,1,1,170,1017
ENSG00000070404,60,1,1,263,2811
ENSG00000070423,62,1,1,311,2511
ENSG00000070444,65,1,1,582,4014
ENSG00000070476,61,1,1,858,7098
ENSG00000070495,69,1,1,414,1866
ENSG00000070501,68,1,1,335,2016
ENSG00000070526,63,1,1,600,3528
ENSG00000070540,69,1,1,446,2349
ENSG00000070601,72,1,1,1578,6237
ENSG00000070610,69,1,1,927,3825
ENSG00000070614,71,1,1,882,3528
ENSG00000070669,61,1,1,561,2457
ENSG00000070718,70,1,1,418,1488
ENSG00000070729,67,1,1,1251,10467
ENSG00000070731,66,1,1,374,3777
ENSG00000070748,68,1,1,748,5199
ENSG00000070759,70,1,1,571,2520
ENSG00000070761,68,1,1,193,1470
ENSG00000070770,68,1,1,350,1833
ENSG00000070778,63,1,1,1174,6666
ENSG00000070785,68,1,1,452,2226
ENSG00000070808,71,1,1,489,2961
ENSG00000070814,60,1,1,1488,13068
ENSG00000070831,37,1,1,191,795
ENSG00000070882,72,1,1,887,3576
ENSG00000070886,65,1,1,1005,5841
ENSG00000070915,67,1,1,1030,4164
ENSG00000070950,69,1,1,495,3276
ENSG00000070961,70,1,1,1220,4608
ENSG00000070985,62,1,1,1165,8589
ENSG00000071051,66,1,1,380,1278
ENSG00000071054,71,1,1,1273,6471
ENSG00000071073,72,1,1,535,3483
ENSG00000071127,71,1,1,606,3585
ENSG00000071189,71,1,1,957,5235
ENSG00000071203,54,1,1,267,1221
ENSG00000071205,69,1,1,786,4107
ENSG00000071242,66,1,1,758,5640
ENSG00000071243,70,1,1,418,1389
ENSG00000071246,69,1,1,365,1539
ENSG00000071282,69,1,1,365,1713
ENSG00000071462,65,1,1,298,1545
ENSG00000071537,71,1,1,794,3723
ENSG00000071539,67,1,1,432,2853
ENSG00000071553,66,1,1,470,2184
ENSG00000071564,63,1,1,654,5340
ENSG00000071575,69,1,1,343,1602
ENSG00000071626,67,1,1,407,2298
ENSG00000071655,60,1,1,291,2160
ENSG00000071677,61,1,1,87,438
ENSG00000071794,71,1,1,1009,4236
ENSG00000071859,55,1,1,339,3411
ENSG00000071889,67,1,1,244,1233
ENSG00000071894,67,1,1,1443,7215
ENSG00000071909,71,1,1,1341,5835
ENSG00000071967,69,1,1,286,1263
ENSG00000071991,40,1,1,772,2535
ENSG00000071994,61,1,1,344,1914
ENSG00000072041,71,1,1,730,3525
ENSG00000072042,71,1,1,318,1893
ENSG00000072071,69,1,1,1474,11220
ENSG00000072080,65,1,1,211,1164
ENSG00000072110,72,1,1,914,4857
ENSG00000072121,69,1,1,2539,9444
ENSG00000072133,67,1,1,745,4716
ENSG00000072134,69,1,1,641,2901
ENSG00000072135,58,1,1,460,3405
ENSG00000072163,69,1,1,365,2889
ENSG00000072182,68,1,1,647,3222
ENSG00000072195,58,1,1,3267,13479
ENSG00000072201,70,1,1,728,3255
ENSG00000072210,69,1,1,508,3225
ENSG00000072274,67,1,1,760,3846
ENSG00000072310,69,1,1,1177,8340
ENSG00000072315,70,1,1,973,3615
ENSG00000072364,70,1,1,1163,4293
ENSG00000072401,70,1,1,147,711
ENSG00000072415,71,1,1,675,2181
ENSG00000072422,66,1,1,696,2502
ENSG00000072501,66,1,1,1233,5652
ENSG00000072506,62,1,1,261,1077
ENSG00000072518,67,1,1,788,3894
ENSG00000072571,64,1,1,725,5586
ENSG00000072609,71,1,1,664,4068
ENSG00000072657,67,1,1,1024,3570
ENSG00000072682,72,1,1,535,2199
ENSG00000072736,70,1,1,1075,4941
ENSG00000072756,67,1,1,434,1410
ENSG00000072778,68,1,1,678,3927
ENSG00000072786,70,1,1,968,7116
ENSG00000072803,67,1,1,542,2529
ENSG00000072818,69,1,1,740,4935
ENSG00000072832,67,1,1,686,3960
ENSG00000072840,68,1,1,992,5751
ENSG00000072849,68,1,1,239,921
ENSG00000072858,70,1,1,832,3876
ENSG00000072864,62,1,1,335,2571
ENSG00000072952,70,1,1,912,4560
ENSG00000072954,68,1,1,299,2061
ENSG00000072958,66,1,1,435,2868
ENSG00000073008,47,1,1,417,5976
ENSG00000073050,67,1,1,633,3453
ENSG00000073060,69,1,1,509,4515
ENSG00000073067,61,1,1,490,2949
ENSG00000073111,66,1,1,904,5277
ENSG00000073146,71,1,1,1211,8661
ENSG00000073150,61,1,1,677,3576
ENSG00000073169,66,1,1,669,4602
ENSG00000073282,71,1,1,680,2874
ENSG00000073331,66,1,1,1244,5205
ENSG00000073350,68,1,1,1020,6834
ENSG00000073417,67,1,1,829,3828
ENSG00000073464,71,1,1,760,3336
ENSG00000073536,70,1,1,485,2583
ENSG00000073578,64,1,1,664,3876
ENSG00000073584,59,1,1,411,1539
ENSG00000073598,68,1,1,324,1071
ENSG00000073614,70,1,1,1690,6921
ENSG00000073670,65,1,1,769,5601
ENSG00000073711,70,1,1,1150,4062
ENSG00000073712,68,1,1,687,3234
ENSG00000073734,71,1,1,1321,4830
ENSG00000073737,72,1,1,379,1656
ENSG00000073754,63,1,1,347,3114
ENSG00000073756,70,1,1,604,2205
ENSG00000073792,70,1,1,605,2412
ENSG00000073803,69,1,1,966,4002
ENSG00000073849,67,1,1,406,1782
ENSG00000073861,68,1,1,535,3384
ENSG00000073910,67,1,1,3013,11175
ENSG00000073921,69,1,1,652,3429
ENSG00000073969,62,1,1,744,4530
ENSG00000074047,68,1,1,1586,8067
ENSG00000074054,70,1,1,1538,6783
ENSG00000074071,60,1,1,225,825
ENSG00000074181,67,1,1,2321,15516
ENSG00000074201,55,1,1,237,1089
ENSG00000074211,70,1,1,447,4002
ENSG00000074219,65,1,1,451,2928
ENSG00000074266,67,1,1,466,1851
ENSG00000074276,69,1,1,1310,6462
ENSG00000074317,64,1,1,134,705
ENSG00000074319,63,1,1,390,1554
ENSG00000074356,68,1,1,620,2478
ENSG00000074370,67,1,1,1052,7731
ENSG00000074410,71,1,1,354,1695
ENSG00000074416,70,1,1,313,3351
ENSG00000074527,72,1,1,628,2796
ENSG00000074582,68,1,1,419,1407
ENSG00000074590,71,1,1,661,2553
ENSG00000074603,71,1,1,898,4029
ENSG00000074621,69,1,1,1099,10404
ENSG00000074657,58,1,1,1301,4902
ENSG00000074660,65,1,1,830,4824
ENSG00000074695,71,1,1,510,2496
ENSG00000074696,70,1,1,362,2850
ENSG00000074755,70,1,1,2961,11715
ENSG00000074771,72,1,1,568,2211
ENSG00000074803,72,1,1,1099,4119
ENSG00000074842,62,1,1,173,1290
ENSG00000074855,65,1,1,1232,10896
ENSG00000074935,67,1,1,475,2121
ENSG00000074964,68,1,1,1279,7659
ENSG00000074966,69,1,1,527,2562
ENSG00000075035,72,1,1,565,4605
ENSG00000075043,68,1,1,872,5616
ENSG00000075073,68,1,1,398,2058
ENSG00000075089,67,1,1,396,1929
ENSG00000075131,62,1,1,301,1620
ENSG00000075142,63,1,1,198,1989
ENSG00000075151,65,1,1,1621,7809
ENSG00000075188,70,1,1,326,1551
ENSG00000075213,70,1,1,771,2712
ENSG00000075218,64,1,1,739,3771
ENSG00000075223,71,1,1,751,2886
ENSG00000075234,67,1,1,469,2295
ENSG00000075239,70,1,1,427,1995
ENSG00000075240,67,1,1,578,7557
ENSG00000075275,67,1,1,3014,19203
ENSG00000075290,67,1,1,351,2133
ENSG00000075292,71,1,1,1978,7914
ENSG00000075303,67,1,1,338,1506
ENSG00000075336,64,1,1,248,1065
ENSG00000075340,70,1,1,726,2571
ENSG00000075388,51,1,1,206,1224
ENSG00000075391,70,1,1,1280,5631
ENSG00000075399,63,1,1,631,4158
ENSG00000075413,71,1,1,753,4212
ENSG00000075415,66,1,1,362,1422
ENSG00000075420,71,1,1,1204,3906
ENSG00000075426,67,1,1,326,1299
ENSG00000075429,59,1,1,275,1656
ENSG00000075461,66,1,1,327,2613
ENSG00000075539,66,1,1,3013,11220
ENSG00000075568,66,1,1,1883,7854
ENSG00000075618,63,1,1,493,2775
ENSG00000075624,41,1,1,375,1149
ENSG00000075643,70,1,1,888,3756
ENSG00000075651,71,1,1,1074,5454
ENSG00000075673,66,1,1,1045,4338
ENSG00000075702,70,1,1,1523,7359
ENSG00000075711,71,1,1,926,4503
ENSG00000075785,52,1,1,207,1080
ENSG00000075790,69,1,1,348,1416
ENSG00000075826,68,1,1,1179,5496
ENSG00000075856,70,1,1,963,3600
ENSG00000075884,69,1,1,475,2064
ENSG00000075886,28,1,1,450,1743
ENSG00000075891,69,1,1,396,3981
ENSG00000075914,71,1,1,291,1836
ENSG00000075945,70,1,1,792,4344
ENSG00000075975,66,1,1,416,1740
ENSG00000076003,69,1,1,821,3207
ENSG00000076043,69,1,1,237,873
ENSG00000076067,66,1,1,407,2157
ENSG00000076108,69,1,1,1905,7779
ENSG00000076201,65,1,1,1636,8772
ENSG00000076242,70,1,1,756,3471
ENSG00000076248,65,1,1,313,1728
ENSG00000076258,64,1,1,558,2226
ENSG00000076321,66,1,1,609,2130
ENSG00000076344,63,1,1,467,2781
ENSG00000076351,68,1,1,459,2223
ENSG00000076356,70,1,1,1894,9240
ENSG00000076382,62,1,1,1193,4497
ENSG00000076513,68,1,1,590,2871
ENSG00000076555,66,1,1,2458,10581
ENSG00000076604,67,1,1,470,2151
ENSG00000076641,68,1,1,432,1458
ENSG00000076650,70,1,1,931,4653
ENSG00000076685,70,1,1,561,2520
ENSG00000076706,68,1,1,646,3786
ENSG00000076716,68,1,1,556,2181
ENSG00000076770,71,1,1,354,1302
ENSG00000076826,66,1,1,1276,8445
ENSG00000076864,68,1,1,748,5997
ENSG00000076924,63,1,1,855,4653
ENSG00000076928,65,1,1,927,8034
ENSG00000076944,64,1,1,604,4392
ENSG00000077009,56,1,1,235,1263
ENSG00000077044,66,1,1,1214,7140
ENSG00000077063,70,1,1,1663,7035
ENSG00000077080,68,1,1,426,2442
ENSG00000077092,70,1,1,448,2376
ENSG00000077097,69,1,1,1626,6588
ENSG00000077147,70,1,1,589,3135
ENSG00000077150,67,1,1,900,4398
ENSG00000077152,67,1,1,197,1881
ENSG00000077157,62,1,1,1043,5412
ENSG00000077232,68,1,1,793,3174
ENSG00000077235,67,1,1,2109,9003
ENSG00000077238,67,1,1,825,4968
ENSG00000077254,67,1,1,942,3795
ENSG00000077264,70,1,1,580,2247
ENSG00000077274,71,1,1,641,2385
ENSG00000077279,62,1,1,366,2415
ENSG00000077348,70,1,1,235,1104
ENSG00000077380,69,1,1,638,2967
ENSG00000077420,67,1,1,666,4515
ENSG00000077458,70,1,1,339,1974
ENSG00000077463,63,1,1,355,1992
ENSG00000077498,69,1,1,529,1917
ENSG00000077514,69,1,1,466,2424
ENSG00000077522,69,1,1,894,4536
ENSG00000077549,71,1,1,301,1878
ENSG00000077585,68,1,1,399,2217
ENSG00000077616,69,1,1,740,3342
ENSG00000077684,70,1,1,842,3099
ENSG00000077713,63,1,1,341,2955
ENSG00000077721,65,1,1,152,957
ENSG00000077782,71,1,1,853,4368
ENSG00000077800,62,1,1,327,2322
ENSG00000077935,72,1,1,1235,4533
ENSG00000077942,70,1,1,703,6873
ENSG00000077943,72,1,1,1063,4404
ENSG00000077984,67,1,1,145,1425
ENSG00000078018,71,1,1,1827,7290
ENSG00000078043,61,1,1,621,3114
ENSG00000078053,69,1,1,695,5043
ENSG00000078061,70,1,1,609,2616
ENSG00000078070,65,1,1,725,3708
ENSG00000078081,63,1,1,416,2613
ENSG00000078098,72,1,1,760,2907
ENSG00000078124,67,1,1,267,1116
ENSG00000078140,65,1,1,200,1173
ENSG00000078142,72,1,1,887,4515
ENSG00000078177,68,1,1,1770,7164
ENSG00000078237,70,1,1,270,1878
ENSG00000078246,69,1,1,501,3411
ENSG00000078269,69,1,1,1496,6342
ENSG00000078295,70,1,1,1091,4605
ENSG00000078304,65,1,1,555,3966
ENSG00000078328,71,1,1,425,3702
ENSG00000078369,68,1,1,340,1860
ENSG00000078399,53,1,1,272,1131
ENSG00000078401,71,1,1,212,942
ENSG00000078403,71,1,1,1068,5853
ENSG00000078487,61,1,1,648,3450
ENSG00000078549,67,1,1,496,2739
ENSG00000078579,68,1,1,211,990
ENSG00000078589,55,1,1,339,1632
ENSG00000078596,60,1,1,263,1296
ENSG00000078618,70,1,1,1219,5145
ENSG00000078668,56,1,1,284,1251
ENSG00000078674,70,1,1,2024,8085
ENSG00000078687,72,1,1,1726,10407
ENSG00000078699,66,1,1,604,3108
ENSG00000078725,71,1,1,761,2457
ENSG00000078747,69,1,1,903,4809
ENSG00000078795,70,1,1,624,3441
ENSG00000078804,64,1,1,220,1068
ENSG00000078808,65,1,1,362,3012
ENSG00000078814,64,1,1,1983,9597
ENSG00000078898,65,1,1,458,1680
ENSG00000078900,65,1,1,636,4599
ENSG00000078902,65,1,1,274,2913
ENSG00000079102,69,1,1,663,3567
ENSG00000079112,70,1,1,832,3990
ENSG00000079134,66,1,1,657,3075
ENSG00000079150,68,1,1,222,1035
ENSG00000079156,70,1,1,959,3525
ENSG00000079215,70,1,1,542,1740
ENSG00000079246,67,1,1,732,3807
ENSG00000079257,69,1,1,222,867
ENSG00000079277,68,1,1,465,3849
ENSG00000079308,70,1,1,1735,9528
ENSG00000079313,59,1,1,1221,7773
ENSG00000079332,50,1,1,198,678
ENSG00000079335,72,1,1,623,3264
ENSG00000079337,66,1,1,923,3666
ENSG00000079387,66,1,1,644,3258
ENSG00000079393,64,1,1,248,3057
ENSG00000079432,66,1,1,1608,9546
ENSG00000079435,71,1,1,1076,7065
ENSG00000079459,67,1,1,417,1872
ENSG00000079462,63,1,1,231,1425
ENSG00000079482,65,1,1,802,3486
ENSG00000079557,62,1,1,599,2922
ENSG00000079616,64,1,1,665,3639
ENSG00000079689,69,1,1,276,1026
ENSG00000079691,70,1,1,1371,5772
ENSG00000079739,71,1,1,580,2919
ENSG00000079785,71,1,1,740,2775
ENSG00000079805,67,1,1,870,4887
ENSG00000079819,71,1,1,1005,6153
ENSG00000079841,69,1,1,1692,6603
ENSG00000079931,70,1,1,613,2874
ENSG00000079950,67,1,1,261,1092
ENSG00000079999,70,1,1,624,2172
ENSG00000080007,65,1,1,648,2115
